index,date,year,weekday,title,performance_type,age_rating,venue,time,ticket_status,premiere,repertoire,season
2659,3/4/2023,2023,суббота,Шопениана,Балет,12+,Историческая сцена,19:00,sold,11/30/2022,TRUE,248
2662,3/5/2023,2023,воскресенье,Шопениана,Балет,12+,Историческая сцена,14:00,sold,11/30/2022,TRUE,248
2666,3/7/2023,2023,вторник,Укрощение строптивой,Балет,16+,Новая сцена,19:00,sold,7/4/2014,TRUE,248
2667,3/8/2023,2023,среда,Путешествие в Реймс,Опера,12+,Историческая сцена,19:00,sold,12/12/2018,TRUE,248
2668,3/8/2023,2023,среда,Укрощение строптивой,Балет,16+,Новая сцена,19:00,sold,7/4/2014,TRUE,248
2669,3/9/2023,2023,четверг,Путешествие в Реймс,Опера,12+,Историческая сцена,19:00,sold,12/12/2018,TRUE,248
2672,3/10/2023,2023,пятница,Путешествие в Реймс,Опера,12+,Историческая сцена,19:00,sold,12/12/2018,TRUE,248
2673,3/10/2023,2023,пятница,Коппелия,Балет,12+,Новая сцена,19:00,sold,4/20/2018,TRUE,248
2675,3/11/2023,2023,суббота,Коппелия,Балет,12+,Новая сцена,12:00,sold,4/20/2018,TRUE,248
2676,3/11/2023,2023,суббота,Путешествие в Реймс,Опера,12+,Историческая сцена,19:00,sold,12/12/2018,TRUE,248
2677,3/11/2023,2023,суббота,Коппелия,Балет,12+,Новая сцена,19:00,sold,4/20/2018,TRUE,248
2679,3/12/2023,2023,воскресенье,Путешествие в Реймс,Опера,12+,Историческая сцена,14:00,sold,12/12/2018,TRUE,248
2680,3/12/2023,2023,воскресенье,Коппелия,Балет,12+,Новая сцена,14:00,sold,4/20/2018,TRUE,248
2682,3/14/2023,2023,вторник,Спартак,Балет,12+,Историческая сцена,19:00,sold,4/9/1968,TRUE,248
2684,3/15/2023,2023,среда,Спартак,Балет,12+,Историческая сцена,19:00,sold,4/9/1968,TRUE,248
2685,3/15/2023,2023,среда,Богема,Опера,12+,Новая сцена,19:00,sold,7/24/2018,TRUE,248
2686,3/16/2023,2023,четверг,Спартак,Балет,12+,Историческая сцена,19:00,sold,4/9/1968,TRUE,248
2687,3/16/2023,2023,четверг,Богема,Опера,12+,Новая сцена,19:00,sold,7/24/2018,TRUE,248
2690,3/17/2023,2023,пятница,Богема,Опера,12+,Новая сцена,19:00,sold,7/24/2018,TRUE,248
2692,3/18/2023,2023,суббота,Драгоценности,Балет,6+,Историческая сцена,12:00,sold,5/5/2012,TRUE,248
2693,3/18/2023,2023,суббота,Драгоценности,Балет,6+,Историческая сцена,19:00,sold,5/5/2012,TRUE,248
2694,3/18/2023,2023,суббота,Богема,Опера,12+,Новая сцена,19:00,sold,7/24/2018,TRUE,248
2697,3/19/2023,2023,воскресенье,Драгоценности,Балет,6+,Историческая сцена,14:00,sold,5/5/2012,TRUE,248
2698,3/19/2023,2023,воскресенье,Богема,Опера,12+,Новая сцена,14:00,sold,7/24/2018,TRUE,248
2701,3/21/2023,2023,вторник,Анюта,Балет,12+,Новая сцена,19:00,sold,6/14/2022,TRUE,248
2702,3/22/2023,2023,среда,Царская невеста,Опера,12+,Историческая сцена,19:00,sold,2/22/2014,TRUE,248
2703,3/22/2023,2023,среда,Анюта,Балет,12+,Новая сцена,19:00,sold,6/14/2022,TRUE,248
2704,3/23/2023,2023,четверг,Царская невеста,Опера,12+,Историческая сцена,19:00,sold,2/22/2014,TRUE,248
2705,3/23/2023,2023,четверг,Анюта,Балет,12+,Новая сцена,19:00,sold,6/14/2022,TRUE,248
2707,3/24/2023,2023,пятница,Лебединое озеро,Балет,12+,Историческая сцена,19:00,sold,3/2/2001,TRUE,248
2708,3/25/2023,2023,суббота,Лебединое озеро,Балет,12+,Историческая сцена,12:00,sold,3/2/2001,TRUE,248
2709,3/25/2023,2023,суббота,Иоланта,Опера,12+ ,Новая сцена,12:00,sold,10/28/2015,TRUE,248
2712,3/25/2023,2023,суббота,Лебединое озеро,Балет,12+,Историческая сцена,19:00,sold,3/2/2001,TRUE,248
2713,3/25/2023,2023,суббота,Иоланта,Опера,12+ ,Новая сцена,19:00,sold,10/28/2015,TRUE,248
2714,3/26/2023,2023,воскресенье,Лебединое озеро,Балет,12+,Историческая сцена,14:00,sold,3/2/2001,TRUE,248
2715,3/26/2023,2023,воскресенье,Иоланта,Опера,12+ ,Новая сцена,14:00,sold,10/28/2015,TRUE,248
2717,3/28/2023,2023,вторник,Чайка,Балет,16+,Новая сцена,19:00,sold,7/1/2021,TRUE,248
2718,3/29/2023,2023,среда,Чайка,Балет,16+,Новая сцена,19:00,sold,7/1/2021,TRUE,248
2721,3/30/2023,2023,четверг,Чайка,Балет,16+,Новая сцена,19:00,sold,7/1/2021,TRUE,248
2723,4/1/2023,2023,суббота,Сильфида,Балет,12+,Новая сцена,12:00,sold,2/20/2008,TRUE,248
2725,4/1/2023,2023,суббота,Сильфида,Балет,12+,Новая сцена,19:00,sold,2/20/2008,TRUE,248
2727,4/2/2023,2023,воскресенье,Сильфида,Балет,12+,Новая сцена,14:00,sold,2/20/2008,TRUE,248
2729,4/4/2023,2023,вторник,Дон Кихот,Балет,6+,Историческая сцена,19:00,sold,2/2/2016,TRUE,248
2730,4/5/2023,2023,среда,Дон Кихот,Балет,6+,Историческая сцена,19:00,sold,2/2/2016,TRUE,248
2731,4/5/2023,2023,среда,Демон,Опера,12+,Новая сцена,19:00,sold,12/22/2022,TRUE,248
2732,4/6/2023,2023,четверг,Раймонда,Балет,12+ ,Историческая сцена,19:00,sold,5/10/2003,TRUE,248
2733,4/6/2023,2023,четверг,Демон,Опера,12+,Новая сцена,19:00,sold,12/22/2022,TRUE,248
2736,4/7/2023,2023,пятница,Раймонда,Балет,12+ ,Историческая сцена,19:00,sold,5/10/2003,TRUE,248
2737,4/7/2023,2023,пятница,Демон,Опера,12+,Новая сцена,19:00,sold,12/22/2022,TRUE,248
2739,4/8/2023,2023,суббота,Раймонда,Балет,12+ ,Историческая сцена,12:00,sold,5/10/2003,TRUE,248
2740,4/8/2023,2023,суббота,Демон,Опера,12+,Новая сцена,14:00,sold,12/22/2022,TRUE,248
2741,4/8/2023,2023,суббота,Раймонда,Балет,12+ ,Историческая сцена,19:00,sold,5/10/2003,TRUE,248
2748,4/12/2023,2023,среда,Тоска,Опера,12+,Новая сцена,19:00,sold,4/21/2021,TRUE,248
2749,4/13/2023,2023,четверг,Тоска,Опера,12+,Новая сцена,19:00,sold,4/21/2021,TRUE,248
2751,4/14/2023,2023,пятница,Дочь фараона,Балет,12+,Историческая сцена,19:00,sold,7/19/2018,TRUE,248
2752,4/14/2023,2023,пятница,Тоска,Опера,12+,Новая сцена,19:00,sold,4/21/2021,TRUE,248
2753,4/15/2023,2023,суббота,Дочь фараона,Балет,12+,Историческая сцена,12:00,sold,7/19/2018,TRUE,248
2754,4/15/2023,2023,суббота,Дочь фараона,Балет,12+,Историческая сцена,19:00,sold,7/19/2018,TRUE,248
2755,4/15/2023,2023,суббота,Тоска,Опера,12+,Новая сцена,19:00,sold,4/21/2021,TRUE,248
2758,4/16/2023,2023,воскресенье,Дочь фараона,Балет,12+,Историческая сцена,14:00,sold,7/19/2018,TRUE,248
2759,4/16/2023,2023,воскресенье,Тоска,Опера,12+,Новая сцена,14:00,sold,4/21/2021,TRUE,248
2761,4/18/2023,2023,вторник,Пламя Парижа,Балет,12+,Новая сцена,19:00,sold,7/3/2008,TRUE,248
2762,4/19/2023,2023,среда,Лоэнгрин,Опера,16+,Историческая сцена,18:00,sold,2/24/2022,TRUE,248
2763,4/19/2023,2023,среда,Пламя Парижа,Балет,12+,Новая сцена,19:00,sold,7/3/2008,TRUE,248
2764,4/20/2023,2023,четверг,Лоэнгрин,Опера,16+,Историческая сцена,18:00,sold,2/24/2022,TRUE,248
2765,4/20/2023,2023,четверг,Пламя Парижа,Балет,12+,Новая сцена,19:00,sold,7/3/2008,TRUE,248
2766,4/21/2023,2023,пятница,Лоэнгрин,Опера,16+,Историческая сцена,18:00,sold,2/24/2022,TRUE,248
2769,4/22/2023,2023,суббота,Made in Bolshoi (Сделано в Большом),Балет,12+,Новая сцена,12:00,sold,7/7/2022,TRUE,248
2770,4/22/2023,2023,суббота,Лоэнгрин,Опера,16+,Историческая сцена,18:00,sold,2/24/2022,TRUE,248
2771,4/22/2023,2023,суббота,Made in Bolshoi (Сделано в Большом),Балет,12+,Новая сцена,19:00,sold,7/7/2022,TRUE,248
2774,4/23/2023,2023,воскресенье,Лоэнгрин,Опера,16+,Историческая сцена,14:00,sold,2/24/2022,TRUE,248
2775,4/23/2023,2023,воскресенье,Made in Bolshoi (Сделано в Большом),Балет,12+,Новая сцена,14:00,sold,7/7/2022,TRUE,248
2778,4/26/2023,2023,среда,Сказка о царе Салтане,Опера,12+,Новая сцена,19:00,sold,9/26/2019,TRUE,248
2779,4/27/2023,2023,четверг,Анна Каренина ,Балет,16+ ,Историческая сцена,19:00,sold,3/23/2018,TRUE,248
2780,4/27/2023,2023,четверг,Сказка о царе Салтане,Опера,12+,Новая сцена,19:00,sold,9/26/2019,TRUE,248
2783,4/28/2023,2023,пятница,Анна Каренина ,Балет,16+ ,Историческая сцена,19:00,sold,3/23/2018,TRUE,248
